employee_id,tasks_completed,avg_task_duration,late_ratio,avg_work_hours,performance_score,productivity_score,department,skill_level
1018,6,7.819559152071145,3.1666666666666665,8.637441306899872,85.03101834133533,-90.03291463587523,HR,Junior
1019,28,5.427562819622584,0.2857142857142857,7.5969709313518825,72.93175532718067,11.959796854762395,HR,Junior
1020,48,2.8580067359943584,0.2916666666666667,5.3268158384089155,74.81338045215652,29.296662618442586,Marketing,Junior
1021,34,4.2472894602774875,0.0,5.5415143840444046,79.73622394902432,27.85266586924989,IT,Junior
1022,42,6.786393580089284,0.023809523809523808,5.622704502167902,93.27386778824788,29.567700683185294,HR,Junior
1023,6,4.2043443721824225,3.0,7.521686992675693,63.81011563263293,-82.04666561783826,Marketing,Junior
1024,25,2.5221033098167327,0.52,7.941656102028013,61.15198190314108,6.586189760994749,Finance,Junior
1025,37,5.340709465569128,0.1891891891891892,8.438575642261585,81.27850143335158,22.098605679856384,HR,Junior
1026,16,7.070725108976209,0.3125,8.762546203224971,93.21839811249492,4.727229404546568,HR,Junior
1027,26,6.775558322861015,0.4230769230769231,5.806818229545767,94.64030963941502,8.284637589853283,Operations,Junior
1028,48,3.0507388407821194,0.2916666666666667,6.239089938896196,76.94574865872006,29.33767205017977,Finance,Junior
1029,29,6.0365876864748005,0.4482758620689655,5.961291522979323,76.38285673797844,7.155120112577121,IT,Junior
1030,31,3.3230255806138826,0.0,6.435046269864551,82.57373197608186,28.468695233988605,Marketing,Junior
1031,46,3.309245207313033,0.21739130434782608,8.658660429694997,79.44721650217394,30.34921375537394,Finance,Junior
1032,32,7.244430639831111,0.0625,7.300450267757446,82.19308201649413,19.274755123636602,IT,Junior
1033,20,3.498013716441381,0.9,7.952767589297997,90.5899798938263,-3.878031454117501,HR,Junior
1034,19,3.579484079108067,0.8947368421052632,6.960476944507128,86.12071593206633,-5.37693023496076,Marketing,Junior
1035,48,2.0039203445677973,0.3958333333333333,5.115431653344498,77.39070870903785,28.395301052671975,Marketing,Junior
1036,7,7.2240142047531055,0.14285714285714285,5.256781943991257,76.16525606500593,0.6993085177806915,Finance,Junior
1037,41,6.755568879254808,0.14634146341463414,7.151692125071543,82.38606119795907,23.175830578643172,Operations,Junior
1038,11,5.763973610544068,0.6363636363636364,7.875156139280103,75.94971995471042,-8.828912321055142,IT,Junior
1039,25,6.501594583633054,0.72,5.861322110114926,76.0222772942974,-4.398733708406626,Finance,Junior
1040,13,2.912291404546951,1.0769230769230769,7.887638295969216,60.57070656252767,-18.218133804280672,Operations,Junior
1041,43,4.749941567525452,0.20930232558139536,8.24266309393405,66.09224480925579,23.239496059358395,Operations,Junior
1042,22,4.107316324092685,0.0,6.647589913448445,77.09797739985136,20.4049628317849,Operations,Junior
1043,8,2.562659157542099,0.625,7.985676931376419,88.79287106676293,-1.3167441017316115,Marketing,Junior
1044,29,4.916782911289545,0.41379310344827586,6.61611980131384,69.75544523544934,9.103730121062503,IT,Junior
1045,18,7.524437902055812,0.7222222222222222,7.7134025178200805,78.29252015959021,-10.25703843886025,IT,Junior
1046,13,2.240354714304167,0.15384615384615385,8.055988197278172,72.07367296657313,13.118640549321677,Finance,Junior
1047,30,3.7487654809627635,0.3333333333333333,8.967706473232443,63.668139633885616,13.236096964851598,HR,Junior
1048,6,3.245245617234221,0.3333333333333333,6.381586648254384,93.54044690749552,5.817598147030662,Finance,Junior
1049,24,3.428879921994178,0.75,6.644163122298446,89.91358545876056,3.0249572477637567,IT,Junior
1050,32,7.450607311276252,0.28125,5.662480237640685,62.74723485634173,8.410732348715841,Marketing,Junior
1051,11,4.8084143254057405,1.2727272727272727,5.816292233607228,85.19255418638997,-24.16013599535167,Finance,Junior
1052,48,4.797796477638913,0.20833333333333334,7.773580010393511,72.16529665251251,27.387466375224673,HR,Junior
1053,12,6.563453854731694,1.1666666666666667,8.668182360617905,94.81974324716273,-21.962959060030844,Finance,Junior
1054,39,2.926953224029555,0.3076923076923077,6.578419806644963,70.58394819401423,22.4321139599745,Operations,Junior
1055,18,4.9235921246003045,0.2222222222222222,5.7193777873421645,68.355845587691,7.9573182016709225,HR,Junior
1056,21,4.579911284726358,0.14285714285714285,6.140397997531976,79.87616919068918,15.129696982970835,Operations,Junior
1057,40,5.581464143279937,0.3,6.8202068192325545,89.22941571701215,21.682954856842557,Marketing,Junior
1058,44,7.9973462195026315,0.18181818181818182,6.1626013174614735,66.73816051369293,18.29839420918787,IT,Junior
1059,8,6.616693364492282,2.0,5.934316332487465,84.8290969401766,-51.46756734094925,Finance,Junior
1060,6,4.387194218104563,0.16666666666666666,7.943937955028318,62.14923040993926,2.2554576457787263,Finance,Junior
1061,10,6.965318313644282,0.4,5.031379684962493,92.1627160088674,-1.4980934255150835,Operations,Junior
1062,46,3.024250179874881,0.32608695652173914,7.156922109345933,62.83762206515546,24.33641535762915,Operations,Junior
1063,8,2.182782117853761,0.75,8.175067228119016,91.99809817204569,-3.6659446012983814,IT,Junior
1064,33,3.2266902347856385,0.0,6.064913145269873,77.1782537308446,28.782270276597643,Finance,Junior
1065,22,4.042469336685558,0.5,7.413166042448069,75.68318894785719,5.251699116200321,IT,Junior
1066,30,5.063484544757359,0.3333333333333333,7.675600422474471,94.06574778251317,16.686180466987913,Operations,Junior
1067,48,5.690774843247199,0.22916666666666666,7.62009878562036,94.66344621943767,29.476139557393132,Operations,Junior
1068,38,7.463634303286531,0.47368421052631576,6.783398536794871,82.75623440863542,10.213451959364551,HR,Junior
1069,14,5.059124057302746,0.7857142857142857,6.386311951503117,64.4491752149967,-12.399841643034723,Operations,Junior
1070,40,5.007653867754376,0.275,8.343696292111254,77.71595299793209,21.277882864077668,Operations,Junior
1071,18,2.301458058937893,0.7222222222222222,8.033783827999457,78.52070853344819,0.23455892214718332,IT,Junior
1072,35,2.209469315937343,0.02857142857142857,6.28502069365565,78.00562498473585,31.325043507929628,HR,Junior
1073,19,5.306959771498232,0.05263157894736842,5.412076777768824,79.93221434820035,15.193575958222553,HR,Junior
1074,12,4.6290716794900675,0.25,5.287230181781877,60.655364982803675,2.5729296375806,Finance,Junior
1075,18,7.035082369881792,1.0555555555555556,5.377103911595745,84.89295485146758,-17.958240436136734,Marketing,Junior
1076,27,2.964077508271071,0.5555555555555556,7.331477444768171,84.93380056835458,10.591938430462108,Finance,Junior
1077,44,2.149829972702298,0.20454545454545456,5.206648703315959,64.04144213122608,28.772264844476982,Finance,Junior
1078,25,4.694232607580755,0.48,6.347707499856154,79.95838048560303,7.203210881959098,Finance,Junior
1079,20,3.424871340513545,0.05,8.012798807656917,79.89264138525212,19.628785596023334,HR,Junior
1080,49,2.2976862400330247,0.04081632653061224,6.177392666061513,83.885764706664,40.35729066534839,IT,Mid
1081,22,6.3475897210857735,0.8181818181818182,8.053232308720519,62.98891922472784,-11.442850142680527,Operations,Junior
1082,28,2.6695579997434846,0.17857142857142858,7.981868152828222,81.92761575431336,22.489264294232846,HR,Junior
1083,30,5.64991700004663,0.6,5.983308530532865,69.82631827612194,2.6654296551311294,Operations,Junior
1084,29,3.686298501001335,0.6551724137931034,7.915288720370982,77.74510466736602,5.92125151767743,Operations,Junior
1085,49,3.040976302130132,0.3673469387755102,7.991106553088403,87.06632434464268,29.71090410140296,Marketing,Junior
1086,45,4.278509137515905,0.15555555555555556,6.5898157026681075,84.69760777270547,30.715836612842615,Finance,Junior
1087,33,6.808674657337722,0.3939393939393939,5.841681934966073,64.16160561872977,7.196789990888693,Marketing,Junior
1088,19,4.352561461427436,0.47368421052631576,7.085083227567477,80.69146754906257,4.622644271168168,Finance,Junior
1089,49,6.5046178952663345,0.04081632653061224,8.685590352000785,93.91907858292585,33.950090130134136,HR,Junior
1090,5,2.7529177807949043,1.0,7.558466929728247,65.48693030672509,-19.408449500244785,Operations,Junior
1091,29,6.6366285179904745,0.4827586206896552,5.691689990509045,89.85174807038952,7.614333957407297,Marketing,Junior
1092,11,3.4215999494398917,1.5454545454545454,7.73102769893408,84.58918281938219,-29.6889996986397,HR,Junior
1093,13,6.0643587793332365,1.0,6.708812109127338,87.0901159518416,-16.91069436829815,HR,Junior
1094,28,5.394689329045978,0.6428571428571429,7.3661151894214925,69.86854144999259,0.6986153461922768,Finance,Junior
1095,5,7.574868303270124,1.8,7.936256140092432,70.07611252829449,-52.13451410088135,Operations,Junior
1096,48,4.323935107851884,0.2916666666666667,7.05978940605778,91.71068095217709,29.744265974731647,Finance,Junior
1097,12,2.396991133006643,0.25,8.255935898293234,72.59412112323955,9.424841958634623,Finance,Junior
1098,28,2.114932913307517,0.03571428571428571,7.8886223172665115,62.205538674248366,23.93981333680607,HR,Junior
1099,15,6.9611513658365185,0.13333333333333333,7.460293360074043,81.02088462528076,7.281874193383116,Finance,Junior
1100,21,5.148413825968593,0.2857142857142857,5.603171263329406,64.3686184164645,6.605467459927144,IT,Junior
1101,12,6.651464311009695,1.25,8.343796443646273,87.88086844927679,-26.02675493216403,Operations,Junior
1102,39,3.4065536000690884,0.23076923076923078,8.743622341279265,82.461125487537,26.1560409742923,Finance,Junior
1103,39,4.070502473079403,0.46153846153846156,5.547860495237179,90.61542768274228,19.535926744235802,Finance,Junior
1104,37,2.1806232332679136,0.43243243243243246,6.952964517733722,87.46930374239224,22.35964130896965,Marketing,Junior
1105,9,7.768953947444673,2.0,6.0355549678820175,63.92397769183687,-57.353112356521976,Operations,Junior
1106,46,6.007207440204881,0.08695652173913043,8.01809322970226,73.33747367520478,27.644384202457278,Operations,Junior
1107,43,7.5992305265558375,0.4418604651162791,7.8865185440188,87.10960874701055,14.767646742802066,Finance,Junior
1108,45,3.5929784445744337,0.26666666666666666,5.563540482281595,74.6069515643214,26.735433423715413,IT,Junior
1109,32,5.668781667353965,0.375,8.508109085046549,94.03279196729923,15.418995058751918,Marketing,Junior
1110,11,6.070999809755827,0.9090909090909091,5.723892255912009,85.75091574627072,-15.66454374298478,IT,Junior
1111,13,3.9052982015455306,0.7692307692307693,8.18903610259243,60.54249708416123,-10.97902006318189,Finance,Junior
1112,12,7.08865541009378,1.25,6.8279214385120195,90.79949920462927,-26.317410979261705,Operations,Junior
1113,16,7.682968777401487,0.875,6.313089174232605,63.52816747039952,-19.31030406072307,Operations,Junior
1114,38,7.309130706176026,0.42105263157894735,5.632957050696854,64.91833034630301,8.53382570954013,IT,Junior
1115,37,6.434401855636235,0.4594594594594595,5.670457024586518,85.70723402138678,12.688859309221103,HR,Junior
1116,27,3.664788078349724,0.6666666666666666,7.647562218803602,90.27389958006681,6.925203759313913,Finance,Junior
1117,28,3.6896962526337904,0.10714285714285714,7.2017215517884825,78.77223697648446,21.9607691757436,Operations,Junior
1118,41,7.7801619226762275,0.0975609756097561,5.488341686604931,70.11674065310227,20.136195016975314,HR,Junior
1119,39,2.061706975614152,0.15384615384615385,5.450791441753301,72.29604408386115,29.12041025015931,Operations,Junior
1120,48,6.296299839452867,0.020833333333333332,5.289242299091166,72.00112653586196,29.982625628266653,Operations,Junior
1121,44,6.237476975331573,0.0,7.975069389494177,71.43373363333293,28.211792776003442,HR,Junior
1122,26,5.736137245698785,0.4230769230769231,7.847528340917156,68.50183851375775,5.135785519046287,IT,Junior
1123,31,7.940653076521195,0.2903225806451613,5.233723963418301,81.31034831202315,10.2710860900074,Finance,Junior
1124,39,3.871276614582351,0.1794871794871795,7.241080302387892,91.51418614977734,28.575668616175378,HR,Junior
1125,5,4.039831182759489,0.0,5.338704620970759,70.74788445791694,9.06991452606441,HR,Junior
1126,39,2.4736364176793333,0.28205128205128205,8.614983082435767,66.53430041114942,23.298048785332753,Operations,Junior
1127,41,4.656788819262425,0.024390243902439025,8.62846967672053,89.35021832299986,32.42475870900195,HR,Junior
1128,18,3.5662911574090885,0.5,7.79293195925252,85.96241658113962,5.859901001409746,Finance,Junior
1129,7,4.060320213065865,2.2857142857142856,8.7047556857578,92.57929610459686,-53.97620977664092,IT,Junior
1130,5,7.007430741533766,0.4,8.245812121654762,65.79319074617183,-9.856223333833167,IT,Junior
1131,9,7.612907081164974,0.6666666666666666,8.314154303708197,65.0487959940807,-16.816054963513807,IT,Junior
1132,30,3.1143984320311136,0.36666666666666664,7.278831402279733,78.95002880067489,16.56120889607275,Finance,Junior
1133,18,4.2350535893207955,0.3888888888888889,6.224236792864703,81.50517791922833,6.9642617385374095,Operations,Junior
1134,43,7.571783372692364,0.4418604651162791,5.871196460465686,76.80607046508564,12.761833394144029,Finance,Junior
1135,31,2.370850764135336,0.3548387096774194,6.308800088155717,80.96383227133563,19.40590363567387,HR,Junior
1136,13,2.5541631686682713,0.15384615384615385,7.513981720356249,66.3132919106275,11.338947429404342,Marketing,Junior
1137,19,2.976745935237376,0.8421052631578947,5.690626143329595,76.78648139574292,-4.459353486063009,Marketing,Junior
1138,19,5.5712770047612485,0.42105263157894735,6.034560946549286,83.03323963288838,4.232514969686758,Marketing,Junior
1139,30,2.902833626035985,0.3,6.872243451181857,75.14472572370462,18.223277892668953,IT,Junior
1140,46,7.808458288704401,0.10869565217391304,5.932200394098462,83.78065675358093,25.47834520808999,Finance,Junior
1141,17,4.680287163551122,0.0,7.354574678864246,75.79169481938439,15.997764636774635,Finance,Junior
1142,36,5.0091077621009985,0.3055555555555556,8.69270411382532,71.6759853294797,16.75031487502727,IT,Junior
1143,43,3.479951694832439,0.09302325581395349,7.992357462812506,70.62617664804823,30.174634265526166,HR,Junior
1144,36,4.825761514608401,0.3333333333333333,7.665706456595652,74.38157206460058,16.824791383703314,Marketing,Junior
1145,8,5.971481795822069,1.75,7.3308859039351155,60.808136793877026,-47.481336232868735,Marketing,Junior
1146,34,6.507062821724256,0.29411764705882354,6.9517916370282595,83.39837984561399,15.242020913909577,IT,Junior
1147,41,6.523208496259478,0.17073170731707318,5.746255438538639,89.57869743430916,24.34737127483068,Marketing,Junior
1148,27,5.46734667616453,0.14814814814814814,8.578841821707462,72.41194830550916,15.303251864328328,Operations,Junior
1149,43,7.426158649963144,0.023255813953488372,5.994144008051345,61.61115976496015,22.57224023446109,Finance,Junior
1150,49,6.904447083836656,0.22448979591836735,5.365235510312643,94.53714590849452,27.76384113647457,Marketing,Junior
1151,19,6.542288688191753,0.05263157894736842,8.000060716914781,69.22943894078735,10.582363043352911,Marketing,Junior
1152,47,2.333633130082764,0.3191489361702128,5.702462137324666,64.43173925917705,26.844613506563498,Operations,Junior
1153,33,2.041267773317896,0.06060606060606061,6.487583998164704,72.94133777905597,28.487550190993588,HR,Junior
1154,40,3.274683663172838,0.225,5.113139713163919,85.84949642217448,27.870531958089224,HR,Junior
1155,17,5.981141563480714,1.0588235294117647,5.548271770161792,70.28708089116981,-19.469572831080406,Operations,Junior
1156,36,4.467184933295275,0.19444444444444445,5.692814523039648,80.11461213718208,22.85521922751253,HR,Junior
1157,11,4.41443755579587,0.5454545454545454,5.217640511000711,74.54459980529998,-3.683591514168107,IT,Junior
1158,26,7.307521329377682,0.0,7.626627826491381,64.12173972968165,13.809305287180967,Operations,Junior
1159,32,7.373377088791033,0.34375,8.34803118321247,71.56004543722386,8.452754909862707,Finance,Junior
1160,6,7.455051584321515,0.6666666666666666,6.493261625463764,85.37046769999233,-14.23600962864456,Finance,Junior
1161,46,3.883268459090164,0.32608695652173914,8.498305906872803,81.42013640660059,26.33488166748761,Finance,Junior
1162,49,6.146334876435571,0.061224489795918366,5.8533862982405065,64.19224329592464,28.10904421243623,Marketing,Junior
1163,10,3.6297990876462176,1.6,6.301561694244958,65.7162843400008,-36.11634130729228,Operations,Junior
1164,32,3.143658998446699,0.03125,5.6029479721246735,82.4256675757606,28.460315518258724,Operations,Junior
1165,32,3.1077947440842153,0.34375,7.4822367816759945,88.4695395012304,20.36581841207765,HR,Junior
1166,48,4.052645725181565,0.0,6.679478363481227,72.23160735853592,35.14103002134405,Operations,Junior
1167,48,4.5797457186789305,0.22916666666666666,7.453133387367595,80.83587631452076,28.932683825546288,Operations,Junior
1168,24,6.9856950263304105,0.4583333333333333,8.046699621576735,65.97252560632369,-0.12688493139608426,HR,Junior
1169,34,2.7193465608362724,0.3235294117647059,7.182812064131793,70.89817179168634,19.435058883723542,Operations,Junior
1170,15,6.409555084369365,1.2,7.5105214196071515,60.70945719855684,-27.677218729027363,Operations,Junior
1171,32,5.188729485135832,0.5,8.74100125757733,86.88965817298329,11.200472664324995,IT,Junior
1172,29,3.7276720560559546,0.6551724137931034,6.196257238435372,74.03534369205384,5.096552212505756,HR,Junior
1173,43,4.956917507196947,0.23255813953488372,6.4366557545358125,88.56439507788838,26.622299815137268,IT,Junior
1174,37,3.799652418662136,0.32432432432432434,7.870813446837348,84.79305486079542,21.829576405105083,Marketing,Junior
1175,5,5.576491731429836,1.4,7.445222068221547,89.0060493004967,-32.35177360276033,HR,Junior
1176,31,4.603063537131465,0.2903225806451613,5.714131618158859,69.99805343540089,14.683806193462406,Operations,Junior
1177,17,2.986433174473272,0.4117647058823529,6.504589240041961,66.47880556497458,5.169953587577785,Operations,Junior
1178,45,2.6994984473341805,0.4222222222222222,6.87135205249886,94.01669889280848,27.73767621722667,IT,Junior
1179,7,5.280174092432781,1.0,6.677559351873557,85.10647254643044,-19.339053675579475,IT,Junior
1180,43,7.414478199716621,0.18604651162790697,5.713099233288164,89.19147937743347,23.227944127216244,Marketing,Junior
1181,10,4.0637461193461135,0.6,8.697720367137048,60.45966807984768,-8.03555862272269,Marketing,Junior
1182,12,6.398000643335739,1.0833333333333333,8.049275046775904,72.40615671035603,-23.614769944600276,Operations,Junior
1183,31,5.951968129638602,0.03225806451612903,6.925423328431409,85.99858417020661,22.928038639280246,Finance,Junior
1184,13,7.5893294858568865,0.7692307692307693,7.720244113227347,62.729399154649414,-17.909702217706965,Marketing,Junior
1185,41,6.925886103794845,0.17073170731707318,8.589130688542088,79.85689753491275,21.597656079880664,Operations,Junior
1186,37,5.399631553432778,0.32432432432432434,5.544696569446285,75.01754686092511,16.674516535589735,Marketing,Junior
1187,46,5.942182989404644,0.30434782608695654,6.001492202827911,60.616577749938756,18.708514788569765,HR,Junior
1188,48,7.390318799504209,0.041666666666666664,7.17080498902658,68.2591451991808,26.421191440827737,IT,Junior
1189,28,4.397112707521609,0.4642857142857143,8.196041485409435,69.96771961733499,8.070747079852353,Operations,Junior
1190,19,3.960768235146664,0.7368421052631579,5.1450195817661095,63.915098122121286,-5.843780003763806,Marketing,Junior
1191,36,2.064866501811178,0.027777777777777776,8.936072600785442,82.10379184099311,33.05769203124294,IT,Junior
1192,36,6.959306445148785,0.5,6.819626411529589,68.48392566881611,6.3781722434656505,Finance,Junior
1193,28,6.80588420242019,0.39285714285714285,6.436924562486892,69.7166824866786,5.345853806781056,Marketing,Junior
1194,45,2.6267271086009085,0.4222222222222222,6.170897751359087,91.43835093700515,27.36754930353255,Operations,Junior
1195,16,5.461144286796202,0.1875,5.6974268306034865,76.34930824425987,8.322573075259571,HR,Junior
1196,43,4.783890189001324,0.046511627906976744,8.166295635720111,73.72448514392454,29.58176781357296,IT,Junior
1197,6,2.7122545730546688,0.6666666666666666,8.821656658984386,85.3354863410151,-4.757411877906314,IT,Junior
1198,7,7.8834093623643415,0.2857142857142857,6.654579019381593,91.83648289090192,-1.77095071797687,HR,Junior
1199,41,3.2881753247801324,0.34146341463414637,8.809682779013825,60.87627176831053,19.95500126507745,Operations,Junior
1200,21,2.403405080543367,0.8571428571428571,8.295190461740138,75.68835962943888,-2.7834239494846678,Finance,Junior
1201,6,5.5690842770114575,0.16666666666666666,6.924204509905273,81.37734746272815,3.7373009385227167,HR,Junior
1202,6,6.433200062798196,1.8333333333333333,7.69610471650453,71.14970843440963,-50.03645843871446,Finance,Junior
1203,32,2.194660676283122,0.125,6.739936716681852,87.03427027431346,28.467532702296445,Operations,Junior
1204,27,5.952305832362133,0.5925925925925926,7.234893632850209,94.00169745945959,5.317950049389873,Marketing,Junior
1205,41,5.193751255708727,0.3170731707317073,5.232185348074015,93.0199578187599,23.30429393038331,Marketing,Junior
1206,36,2.6195900532502905,0.25,7.785053901202133,69.30938887829797,22.72269766915901,Operations,Junior
1207,37,3.035143261678172,0.05405405405405406,5.211298577936547,67.92183974531201,28.092459804084438,Finance,Junior
1208,5,5.407845783896483,0.6,8.268339787678599,93.51216858574273,-7.11325785064442,HR,Junior
1209,23,3.7781456810797303,0.21739130434782608,8.29978771784223,76.05199706010131,14.93236891942602,Operations,Junior
1210,6,7.629894371907897,2.5,5.948309150224858,67.29042030796421,-73.20170468222295,Operations,Junior
1211,48,6.9124413769043045,0.125,6.294651124143201,84.74489372706464,28.174095991604315,Marketing,Junior
1212,30,7.901403239081978,0.4666666666666667,6.925241514233173,69.9547113366327,2.1881357891625832,HR,Junior
1213,36,3.558025033702484,0.5277777777777778,7.3866516277299255,69.35364412748683,12.521345424759062,Marketing,Junior
1214,10,7.818341796787863,1.0,6.149414646967987,90.77371650772247,-21.48194029203123,Finance,Junior
1215,36,4.587403218749348,0.0,7.3699456185277,65.68677036819162,25.562547636139627,Finance,Junior
1216,8,4.085112771882528,0.5,6.1911482929171955,62.25375312631827,-5.9194749185014,IT,Junior
1217,15,2.3020971618161195,0.8,5.221962884284243,69.42152540600905,-5.719889242430428,Operations,Junior
1218,21,2.316591547157616,0.6190476190476191,5.010110199327636,81.24308944933713,5.644006224123624,HR,Junior
1219,42,6.152067535679928,0.19047619047619047,5.404604231673714,64.30807486911446,20.043194188177324,HR,Junior
1220,28,4.747573966604167,0.5714285714285714,8.169002800656074,76.50581352968779,5.4631576298720805,Marketing,Junior
1221,9,3.3591297562166345,1.5555555555555556,8.845725249533348,81.9567988648862,-31.593566406122697,Marketing,Junior
1222,38,5.683821837951395,0.15789473684210525,6.707864797124877,89.70579474076109,24.63667316698627,HR,Junior
1223,10,3.517148709500667,1.1,7.050735813799771,68.0454356920789,-20.425210280585553,Marketing,Junior
1224,26,5.465790526066535,0.19230769230769232,5.587392676293705,88.60712131839763,16.62061244231569,IT,Junior
1225,15,4.155252481896142,1.0,7.2041254107206285,68.22171913959335,-15.666161135873613,Operations,Junior
1226,20,6.9413133596709145,0.2,5.578619608027907,83.68682894338741,8.854739069335654,IT,Junior
1227,37,6.924176964600676,0.21621621621621623,7.44485732479532,75.07357500188593,16.879874584689347,Finance,Junior
1228,13,4.864102388734408,1.0,8.733034670323416,64.01384348325345,-19.125436080818123,HR,Junior
1229,10,4.104914656010093,0.7,5.782794157212159,84.9992211987647,-6.209985072267244,IT,Junior
1230,20,4.175358779354568,0.65,8.058254872228408,67.62169164921562,-2.32637922886601,IT,Junior
1231,33,6.834287154009307,0.3333333333333333,5.094009691273296,66.1818199108607,9.367789674153526,Marketing,Junior
1232,7,3.9690768967856718,1.2857142857142858,6.501988965286484,72.5413025006284,-27.80132186487424,Marketing,Junior
1233,24,3.254356242241076,0.7916666666666666,5.442994031322036,82.86515856658193,0.7143192288342313,Marketing,Junior
1234,40,2.508130051251841,0.475,6.409901766382798,68.18987675767197,18.37171524903071,Finance,Junior
1235,23,4.80015872530645,0.5217391304347826,5.6941476785555345,66.428153857366,1.8331394078168213,IT,Junior
1236,30,4.892792593519051,0.6,6.493219960491549,60.348376899967754,2.28409019295545,Operations,Junior
1237,7,7.045452262417443,2.0,6.670091224430122,76.50750839856033,-54.58940284512281,Marketing,Junior
1238,23,3.327432178676384,0.30434782608695654,6.2023644911236735,75.00259492603139,13.015219845244815,Finance,Junior
1239,24,4.2859476420104,0.375,7.6264877978925165,68.18537102730816,8.215178921440833,Finance,Junior
1240,36,6.850434433362146,0.05555555555555555,8.67540820503564,61.877825740339176,18.608029614676873,Marketing,Junior
1241,11,6.941741664493841,0.18181818181818182,6.602381496421089,75.02395561085429,2.2667623386377205,HR,Junior
1242,45,4.307666455872609,0.08888888888888889,5.769372625900086,87.5871788875071,33.235436199089534,IT,Junior
1243,37,4.754744139720085,0.40540540540540543,6.082891032783934,85.0348745964512,17.535324477687908,Marketing,Junior
1244,44,3.8197153450956973,0.36363636363636365,8.416003293985476,90.12782114510595,25.877042629738888,Operations,Junior
1245,43,7.595329270515872,0.11627906976744186,7.286558893080592,60.335394069960444,19.18804817993709,IT,Junior
1246,22,2.7118625944494816,0.8636363636363636,6.8200441292278295,93.82467608816094,0.632119119642315,Finance,Junior
1247,44,7.60249653800882,0.4318181818181818,5.598546886035707,71.9494288419607,12.630347237829044,Operations,Junior
1248,5,6.103198711012059,3.0,6.798909233295127,94.66392286321877,-80.27361284938036,IT,Junior
1249,15,5.189432916120387,0.06666666666666667,6.113968013429547,68.84168112106211,10.38947039197165,Operations,Junior
1250,32,2.1959543647069752,0.59375,8.772652511413398,76.50377356523856,12.296345983633762,Finance,Junior
1251,29,4.8535771509320496,0.4827586206896552,8.536280437662924,72.38746868013563,7.687580813473369,Marketing,Junior
1252,27,4.446488630016393,0.6296296296296297,5.335610167312792,72.45162502480059,2.9084588560384432,Operations,Junior
1253,35,2.9673128718507353,0.0,7.0666139570449715,89.47987345618756,32.96134894753604,Marketing,Junior
1254,34,5.938457621003941,0.5294117647058824,5.900233382058689,86.12466289080686,9.865664394977017,Finance,Junior
1255,46,7.826905444209714,0.2391304347826087,6.643108358097162,94.72530023305168,23.717336114712644,Finance,Junior
1256,39,5.3731328663871505,0.1794871794871795,8.507391993005825,81.47301389511294,23.5637216616329,Operations,Junior
1257,11,6.288519658663675,0.45454545454545453,7.110058079554179,76.2139811538076,-4.370606722929466,Operations,Junior
1258,20,2.4107027153961007,0.55,6.336861173483039,63.152585203141186,3.3091116098360374,Finance,Junior
1259,30,4.506001974901968,0.2,5.831553416419988,94.87964968298499,21.96392598679306,Operations,Junior
1260,6,2.6981509109869752,2.8333333333333335,8.201299437625957,79.3035728526299,-70.93558725144797,Operations,Junior
1261,5,5.676775013219062,2.6,7.498072061457389,84.51671143915496,-69.45020773860713,Operations,Junior
1262,16,7.630892949284927,0.4375,6.872261841704924,74.2359835516959,-3.9395891882306735,Operations,Junior
