employee_id,tasks_completed,avg_task_duration,late_tasks,avg_work_hours,performance_score,late_ratio,productivity_score
1033,25,5.08,11,7.24,76.84,0.44,49.852000000000004
1034,31,5.032258064516129,16,7.548387096774194,79.41935483870968,0.5161290322580645,50.74193548387096
1035,50,5.12,19,7.24,81.04,0.38,62.912000000000006
1036,31,5.354838709677419,13,7.774193548387097,80.0,0.41935483870967744,53.81935483870968
1037,26,5.153846153846154,12,7.230769230769231,77.26923076923077,0.46153846153846156,49.73461538461538
1038,46,4.804347826086956,23,7.434782608695652,79.30434782608695,0.5,57.19130434782609
1039,38,4.2631578947368425,18,7.552631578947368,81.63157894736842,0.47368421052631576,55.47894736842106
1040,20,5.05,9,7.25,82.75,0.45,49.325
1041,44,4.704545454545454,17,7.363636363636363,80.61363636363636,0.38636363636363635,60.19318181818183
1042,23,5.173913043478261,11,7.434782608695652,79.56521739130434,0.4782608695652174,48.721739130434784
1043,33,5.0606060606060606,15,7.212121212121212,80.93939393939394,0.45454545454545453,53.845454545454544
1044,40,4.975,15,7.375,80.8,0.375,58.989999999999995
1045,38,5.157894736842105,20,7.394736842105263,76.57894736842105,0.5263157894736842,52.38421052631579
1046,50,5.5,21,7.78,78.46,0.42,60.938
1047,39,6.205128205128205,21,7.487179487179487,82.17948717948718,0.5384615384615384,54.1
1048,42,5.571428571428571,18,7.595238095238095,78.35714285714286,0.42857142857142855,57.45
1049,33,4.757575757575758,18,7.515151515151516,77.54545454545455,0.5454545454545454,50.099999999999994
1050,37,5.351351351351352,16,7.54054054054054,83.78378378378379,0.43243243243243246,56.96216216216216
1051,31,5.096774193548387,15,7.548387096774194,83.12903225806451,0.4838709677419355,52.82258064516129
1052,30,5.566666666666666,13,7.666666666666667,78.06666666666666,0.43333333333333335,52.42
1053,37,4.675675675675675,20,7.621621621621622,79.97297297297297,0.5405405405405406,52.57567567567567
1054,40,4.9,16,7.375,82.575,0.4,58.7725
1055,50,5.3,24,7.3,78.64,0.48,59.192
1056,28,5.857142857142857,14,7.571428571428571,79.89285714285714,0.5,50.167857142857144
1057,25,3.84,5,7.56,79.56,0.2,57.867999999999995
1058,29,4.413793103448276,11,7.275862068965517,80.55172413793103,0.3793103448275862,54.38620689655173
1059,31,4.612903225806452,11,7.387096774193548,78.41935483870968,0.3548387096774194,55.28064516129032
1060,49,5.020408163265306,23,7.387755102040816,80.04081632653062,0.46938775510204084,59.53061224489796
1061,21,5.238095238095238,10,7.666666666666667,82.28571428571429,0.47619047619047616,48.8
1062,41,4.487804878048781,11,7.390243902439025,81.07317073170732,0.2682926829268293,62.673170731707316
1063,34,4.911764705882353,13,7.5588235294117645,80.08823529411765,0.38235294117647056,56.15588235294118
1064,50,5.2,17,7.46,78.8,0.34,63.44
1065,43,4.441860465116279,18,7.395348837209302,77.67441860465117,0.4186046511627907,57.94418604651163
1066,40,4.0,11,7.675,81.05,0.275,62.065
1067,27,4.925925925925926,8,7.333333333333333,80.03703703703704,0.2962962962962963,55.92222222222222
1068,23,5.521739130434782,10,7.043478260869565,78.43478260869566,0.43478260869565216,49.686956521739134
1069,26,5.730769230769231,15,7.576923076923077,81.38461538461539,0.5769230769230769,47.50769230769231
1070,32,4.9375,20,7.4375,82.3125,0.625,48.74375
1071,35,4.542857142857143,20,7.371428571428571,74.02857142857142,0.5714285714285714,49.065714285714286
1072,29,4.413793103448276,8,7.862068965517241,83.17241379310344,0.27586206896551724,58.27586206896552
1073,35,5.9714285714285715,16,7.6,77.91428571428571,0.45714285714285713,53.66
1074,39,5.051282051282051,16,7.82051282051282,81.43589743589743,0.41025641025641024,57.723076923076924
1075,28,4.535714285714286,11,7.607142857142857,81.25,0.39285714285714285,53.78928571428572
1076,42,4.857142857142857,19,7.5476190476190474,82.19047619047619,0.4523809523809524,57.885714285714286
1077,37,4.45945945945946,11,7.243243243243243,80.43243243243244,0.2972972972972973,60.01081081081081
1078,20,4.6,9,7.45,84.0,0.45,49.7
1079,33,5.121212121212121,11,7.454545454545454,77.75757575757575,0.3333333333333333,56.52727272727273
1080,27,5.074074074074074,11,7.481481481481482,81.48148148148148,0.4074074074074074,53.022222222222226
1081,34,5.5588235294117645,18,7.4411764705882355,76.0,0.5294117647058824,50.51764705882353
1082,35,4.6,14,7.685714285714286,80.0,0.4,56.0
1083,40,5.15,20,7.3,79.675,0.5,54.9025
1084,21,4.0,6,7.761904761904762,76.57142857142857,0.2857142857142857,52.8
1085,48,5.5,24,7.708333333333333,81.35416666666667,0.5,58.60625
1086,48,5.229166666666667,20,7.708333333333333,82.10416666666667,0.4166666666666667,61.331250000000004
1087,40,4.9,17,7.6,78.8,0.425,56.89
1088,40,5.175,19,7.45,80.45,0.475,55.885000000000005
1089,45,4.733333333333333,19,7.533333333333333,78.4,0.4222222222222222,58.853333333333325
1090,36,4.138888888888889,10,7.611111111111111,79.69444444444444,0.2777777777777778,59.975
1091,45,4.511111111111111,15,7.444444444444445,80.06666666666666,0.3333333333333333,62.019999999999996
1092,50,4.74,24,7.38,78.28,0.48,59.084
1093,20,5.95,9,7.75,83.85,0.45,49.655
1094,49,5.530612244897959,18,7.530612244897959,78.3265306122449,0.3673469387755102,62.077551020408166
1095,40,4.925,20,7.55,83.2,0.5,55.96
1096,32,4.96875,14,7.59375,77.15625,0.4375,52.821875
1097,27,5.666666666666667,13,7.37037037037037,77.18518518518519,0.48148148148148145,49.51111111111111
1098,39,4.923076923076923,16,7.538461538461538,83.43589743589743,0.41025641025641024,58.323076923076925
1099,42,4.833333333333333,20,7.4523809523809526,78.47619047619048,0.47619047619047616,56.057142857142864
1100,43,5.27906976744186,20,7.488372093023256,83.55813953488372,0.46511627906976744,58.3139534883721
1101,40,5.425,18,7.55,82.75,0.45,57.325
1102,40,4.525,14,7.475,79.725,0.35,59.4175
1103,35,4.257142857142857,12,7.428571428571429,80.0,0.34285714285714286,57.714285714285715
1104,20,5.15,6,7.55,84.05,0.3,54.215
1105,48,4.708333333333333,19,7.416666666666667,78.70833333333333,0.3958333333333333,60.9375
1106,30,4.7,16,7.333333333333333,83.3,0.5333333333333333,50.989999999999995
1107,23,4.913043478260869,10,7.260869565217392,83.43478260869566,0.43478260869565216,51.186956521739134
1108,23,5.260869565217392,11,7.260869565217392,75.47826086956522,0.4782608695652174,47.495652173913044
1109,37,5.135135135135135,19,7.513513513513513,78.1891891891892,0.5135135135135135,52.851351351351354
1110,38,5.078947368421052,22,7.368421052631579,78.52631578947368,0.5789473684210527,51.38947368421053
1111,47,5.595744680851064,24,7.531914893617022,80.95744680851064,0.5106382978723404,57.76808510638298
1112,35,4.4,14,7.485714285714286,83.0,0.4,56.9
1113,26,4.769230769230769,12,7.230769230769231,76.6923076923077,0.46153846153846156,49.56153846153846
1114,30,5.333333333333333,13,7.733333333333333,78.43333333333334,0.43333333333333335,52.53
1115,48,5.291666666666667,21,7.9375,79.41666666666667,0.4375,59.900000000000006
1116,30,4.466666666666667,9,7.8,80.9,0.3,57.269999999999996
1117,31,4.935483870967742,13,7.67741935483871,83.54838709677419,0.41935483870967744,54.883870967741935
1118,50,4.52,17,7.26,80.7,0.34,64.00999999999999
1119,24,5.833333333333333,16,7.0,80.66666666666667,0.6666666666666666,43.8
1120,25,5.28,13,7.52,77.56,0.52,47.668
1121,50,4.78,21,7.34,80.9,0.42,61.67
1122,49,5.081632653061225,24,7.346938775510204,80.53061224489795,0.4897959183673469,59.06530612244898
1123,46,5.239130434782608,26,7.630434782608695,79.0,0.5652173913043478,55.14347826086957
1124,30,4.933333333333334,11,7.533333333333333,77.63333333333334,0.36666666666666664,54.290000000000006
1125,42,4.4523809523809526,18,7.285714285714286,77.80952380952381,0.42857142857142855,57.285714285714285
1126,38,4.921052631578948,17,7.657894736842105,81.86842105263158,0.4473684210526316,56.33947368421052
1127,39,5.487179487179487,17,7.256410256410256,79.1025641025641,0.4358974358974359,56.253846153846155
1128,25,5.36,13,7.56,84.04,0.52,49.611999999999995
1129,37,4.918918918918919,11,7.351351351351352,79.83783783783784,0.2972972972972973,59.83243243243243
1130,33,5.090909090909091,14,7.636363636363637,83.54545454545455,0.42424242424242425,55.53636363636363
1131,40,5.2,18,7.675,77.225,0.45,55.6675
1132,33,4.909090909090909,16,7.303030303030303,80.3030303030303,0.48484848484848486,52.74545454545455
1133,21,5.238095238095238,10,7.428571428571429,79.14285714285714,0.47619047619047616,47.857142857142854
1134,43,4.627906976744186,16,7.5813953488372094,79.90697674418605,0.37209302325581395,60.009302325581395
1135,37,5.351351351351352,20,6.972972972972973,77.94594594594595,0.5405405405405406,51.96756756756757
1136,47,5.425531914893617,24,7.25531914893617,80.87234042553192,0.5106382978723404,57.742553191489364
1137,36,5.083333333333333,17,7.472222222222222,79.86111111111111,0.4722222222222222,54.19166666666666
1138,40,5.55,21,7.35,78.325,0.525,53.7475
1139,45,5.266666666666667,18,7.622222222222222,80.42222222222222,0.4,60.126666666666665
1140,22,5.909090909090909,15,7.7727272727272725,83.45454545454545,0.6818181818181818,43.38181818181818
1141,29,5.0,12,7.724137931034483,77.24137931034483,0.41379310344827586,52.358620689655176
1142,39,4.564102564102564,17,7.358974358974359,81.41025641025641,0.4358974358974359,56.94615384615385
1143,49,5.3061224489795915,22,7.183673469387755,79.71428571428571,0.4489795918367347,60.04489795918367
1144,48,4.666666666666667,23,7.5625,81.5625,0.4791666666666667,59.29375
1145,35,4.457142857142857,14,7.542857142857143,76.68571428571428,0.4,55.005714285714284
1146,40,5.575,23,7.55,81.125,0.575,53.0875
1147,20,4.85,7,7.8,78.7,0.35,51.11
1148,43,5.1395348837209305,25,7.5813953488372094,75.86046511627907,0.5813953488372093,52.516279069767435
1149,42,5.309523809523809,17,7.5476190476190474,84.04761904761905,0.40476190476190477,59.871428571428574
1150,28,4.75,10,7.571428571428571,79.32142857142857,0.35714285714285715,54.28214285714286
1151,32,4.84375,13,7.375,77.3125,0.40625,53.80625
1152,27,4.444444444444445,11,7.518518518518518,76.81481481481481,0.4074074074074074,51.62222222222222
1153,24,5.0,11,7.625,82.58333333333333,0.4583333333333333,50.625
1154,28,5.178571428571429,13,7.964285714285714,74.96428571428571,0.4642857142857143,49.760714285714286
1155,31,4.32258064516129,14,7.387096774193548,79.7741935483871,0.45161290322580644,52.78387096774193
1156,35,5.514285714285714,20,7.742857142857143,77.42857142857143,0.5714285714285714,50.08571428571429
1157,26,3.9615384615384617,12,7.538461538461538,78.73076923076923,0.46153846153846156,50.17307692307692
1158,20,4.4,9,7.6,81.7,0.45,49.010000000000005
1159,47,5.25531914893617,21,7.425531914893617,79.70212765957447,0.44680851063829785,59.306382978723406
1160,42,5.166666666666667,19,7.5476190476190474,77.80952380952381,0.4523809523809524,56.57142857142857
1161,44,4.863636363636363,17,7.340909090909091,79.61363636363636,0.38636363636363635,59.89318181818182
1162,46,5.130434782608695,25,7.630434782608695,78.15217391304348,0.5434782608695652,55.541304347826085
1163,47,4.702127659574468,19,7.446808510638298,80.59574468085107,0.40425531914893614,60.851063829787236
1164,41,5.195121951219512,21,7.634146341463414,78.3170731707317,0.5121951219512195,54.52926829268293
1165,44,5.5,26,7.5227272727272725,80.0,0.5909090909090909,53.872727272727275
1166,35,5.142857142857143,15,7.771428571428571,78.82857142857142,0.42857142857142855,54.79142857142857
1167,49,4.387755102040816,21,7.326530612244898,78.20408163265306,0.42857142857142855,60.204081632653065
1168,25,5.56,14,7.64,78.84,0.56,46.852000000000004
1169,42,4.690476190476191,19,7.523809523809524,80.02380952380952,0.4523809523809524,57.23571428571428
1170,31,5.161290322580645,15,7.838709677419355,77.45161290322581,0.4838709677419355,51.119354838709675
1171,36,5.0,11,7.666666666666667,81.44444444444444,0.3055555555555556,59.66666666666667
1172,27,5.2592592592592595,13,7.518518518518518,79.37037037037037,0.48148148148148145,50.16666666666667
1173,40,4.45,16,7.575,80.875,0.4,58.2625
1174,23,4.913043478260869,10,7.608695652173913,78.69565217391305,0.43478260869565216,49.765217391304354
1175,23,5.173913043478261,9,7.869565217391305,81.95652173913044,0.391304347826087,52.04782608695652
1176,35,5.6,20,7.485714285714286,78.6,0.5714285714285714,50.43714285714286
1177,36,5.888888888888889,20,7.555555555555555,79.05555555555556,0.5555555555555556,51.45
1178,39,4.871794871794871,16,7.358974358974359,80.7948717948718,0.41025641025641024,57.53076923076924
1179,25,5.32,10,7.16,78.12,0.4,51.436
1180,26,5.230769230769231,16,7.346153846153846,76.8076923076923,0.6153846153846154,44.980769230769226
1181,31,5.258064516129032,17,7.548387096774194,83.80645161290323,0.5483870967741935,51.090322580645164
1182,41,5.0,16,7.585365853658536,78.29268292682927,0.3902439024390244,58.180487804878055
1183,41,4.853658536585366,20,7.439024390243903,81.02439024390245,0.4878048780487805,56.07317073170732
1184,44,5.340909090909091,21,7.363636363636363,80.70454545454545,0.4772727272727273,57.49318181818182
1185,31,4.935483870967742,13,7.516129032258065,78.6774193548387,0.41935483870967744,53.42258064516129
1186,48,5.104166666666667,21,7.5,80.35416666666667,0.4375,60.181250000000006
1187,48,5.395833333333333,25,7.395833333333333,80.6875,0.5208333333333334,57.78125
1188,25,4.96,16,7.12,80.52,0.64,44.955999999999996
1189,43,4.930232558139535,18,7.441860465116279,77.30232558139535,0.4186046511627907,57.83255813953488
1190,46,5.3478260869565215,24,7.304347826086956,82.95652173913044,0.5217391304347826,57.63478260869565
1191,41,5.121951219512195,17,7.609756097560975,82.07317073170732,0.4146341463414634,58.5829268292683
1192,33,5.2727272727272725,14,7.454545454545454,76.78787878787878,0.42424242424242425,53.5090909090909
1193,24,5.208333333333333,11,7.583333333333333,79.95833333333333,0.4583333333333333,49.837500000000006
1194,42,4.785714285714286,14,7.357142857142857,78.69047619047619,0.3333333333333333,60.40714285714286
1195,25,4.4,9,7.6,75.8,0.36,51.94
1196,33,5.090909090909091,14,7.333333333333333,74.60606060606061,0.42424242424242425,52.85454545454545
1197,39,5.153846153846154,20,7.512820512820513,81.02564102564102,0.5128205128205128,54.52307692307693
1198,31,5.387096774193548,12,7.290322580645161,80.64516129032258,0.3870967741935484,54.980645161290326
1199,29,4.137931034482759,13,7.241379310344827,81.58620689655173,0.4482758620689655,52.62758620689655
1200,46,5.3478260869565215,21,7.326086956521739,80.73913043478261,0.45652173913043476,58.92608695652174
1201,41,5.414634146341464,19,7.926829268292683,78.2439024390244,0.4634146341463415,55.97073170731707
1202,37,4.918918918918919,22,7.675675675675675,78.70270270270271,0.5945945945945946,50.57297297297298
1203,26,3.8846153846153846,8,7.538461538461538,80.65384615384616,0.3076923076923077,55.36538461538462
1204,41,5.2926829268292686,19,7.585365853658536,80.21951219512195,0.4634146341463415,56.56341463414634
1205,40,5.15,21,7.325,79.975,0.525,54.24249999999999
1206,26,5.615384615384615,12,7.615384615384615,79.76923076923077,0.46153846153846156,50.48461538461538
1207,25,4.44,10,7.92,78.04,0.4,51.412000000000006
1208,39,4.128205128205129,9,7.487179487179487,81.05128205128206,0.23076923076923078,62.99230769230769
1209,36,5.083333333333333,17,7.5,79.72222222222223,0.4722222222222222,54.150000000000006
1210,24,5.208333333333333,14,7.75,79.375,0.5833333333333334,45.9125
1211,33,4.757575757575758,17,7.575757575757576,80.39393939393939,0.5151515151515151,51.86363636363637
1212,29,4.862068965517241,12,7.0344827586206895,80.20689655172414,0.41379310344827586,53.248275862068965
1213,32,4.96875,11,7.53125,78.3125,0.34375,55.981249999999996
1214,30,5.0,10,7.766666666666667,80.26666666666667,0.3333333333333333,56.08
1215,31,5.032258064516129,13,7.32258064516129,77.16129032258064,0.41935483870967744,52.96774193548387
1216,42,4.880952380952381,19,7.4523809523809526,81.78571428571429,0.4523809523809524,57.76428571428572
1217,36,4.166666666666667,14,7.527777777777778,81.25,0.3888888888888889,57.108333333333334
1218,49,4.816326530612245,21,7.673469387755102,81.24489795918367,0.42857142857142855,61.11632653061225
1219,43,5.511627906976744,22,7.255813953488372,79.37209302325581,0.5116279069767442,55.66279069767441
1220,36,5.305555555555555,20,7.638888888888889,81.30555555555556,0.5555555555555556,52.125
1221,40,4.65,12,7.425,79.225,0.3,60.7675
1222,33,5.545454545454546,19,7.090909090909091,81.6969696969697,0.5757575757575758,50.43636363636364
1223,32,5.5625,14,7.375,81.40625,0.4375,54.096875
1224,24,3.75,3,7.708333333333333,81.45833333333333,0.125,60.287499999999994
1225,33,5.393939393939394,19,7.7272727272727275,79.93939393939394,0.5757575757575758,49.90909090909091
1226,26,4.461538461538462,11,7.653846153846154,79.23076923076923,0.4230769230769231,51.47692307692307
1227,50,4.74,15,7.26,79.94,0.3,64.982
1228,37,5.324324324324325,19,7.081081081081081,79.78378378378379,0.5135135135135135,53.329729729729735
1229,28,5.071428571428571,16,7.5,80.92857142857143,0.5714285714285714,48.33571428571429
1230,25,5.16,8,7.28,81.04,0.32,54.712
1231,43,4.465116279069767,19,7.534883720930233,82.09302325581395,0.4418604651162791,58.57209302325582
1232,22,5.090909090909091,8,7.5,78.4090909090909,0.36363636363636365,51.41363636363636
1233,21,5.619047619047619,12,7.904761904761905,82.61904761904762,0.5714285714285714,46.042857142857144
1234,37,5.135135135135135,15,7.27027027027027,79.78378378378379,0.40540540540540543,56.57297297297298
1235,22,5.409090909090909,14,7.454545454545454,79.9090909090909,0.6363636363636364,43.68181818181819
1236,40,5.05,15,7.6,76.9,0.375,57.82
1237,44,5.704545454545454,23,7.590909090909091,81.3409090909091,0.5227272727272727,56.32045454545455
1238,36,5.305555555555555,16,7.722222222222222,78.27777777777777,0.4444444444444444,54.55
1239,42,5.0,18,7.5476190476190474,77.5952380952381,0.42857142857142855,57.221428571428575
1240,28,4.75,11,7.571428571428571,79.85714285714286,0.39285714285714285,53.37142857142858
1241,32,5.15625,15,7.40625,83.40625,0.46875,53.759375
1242,24,5.208333333333333,10,7.541666666666667,74.95833333333333,0.4166666666666667,49.58749999999999
1243,39,4.615384615384615,21,7.717948717948718,80.6923076923077,0.5384615384615384,53.65384615384616
1244,42,5.285714285714286,17,7.714285714285714,83.16666666666667,0.40476190476190477,59.60714285714286
1245,50,4.6,16,7.38,82.44,0.32,65.132
1246,27,5.074074074074074,14,7.518518518518518,79.70370370370371,0.5185185185185185,49.15555555555556
1247,36,4.527777777777778,15,7.472222222222222,80.0,0.4166666666666667,55.9
1248,46,5.260869565217392,19,7.130434782608695,77.19565217391305,0.41304347826086957,59.16739130434783
1249,26,5.461538461538462,15,7.461538461538462,78.07692307692308,0.5769230769230769,46.51538461538462
1250,21,5.380952380952381,13,7.285714285714286,82.85714285714286,0.6190476190476191,44.68571428571428
1251,22,5.636363636363637,13,7.409090909090909,79.68181818181819,0.5909090909090909,44.97727272727273
1252,25,4.76,13,7.0,75.6,0.52,47.08
1253,46,4.782608695652174,14,7.760869565217392,79.76086956521739,0.30434782608695654,63.197826086956525
1254,46,5.478260869565218,20,7.456521739130435,78.21739130434783,0.43478260869565216,58.82173913043479
1255,20,5.4,8,7.7,86.5,0.4,51.95
1256,45,5.066666666666666,21,7.533333333333333,78.8,0.4666666666666667,57.64
1257,30,4.766666666666667,9,7.5,82.43333333333334,0.3,57.730000000000004
1258,29,4.758620689655173,14,7.758620689655173,82.86206896551724,0.4827586206896552,51.97586206896551
1259,41,4.609756097560975,15,7.512195121951219,78.63414634146342,0.36585365853658536,59.014634146341464
1260,50,4.8,21,7.4,81.82,0.42,61.946
1261,45,5.088888888888889,21,7.6,79.95555555555555,0.4666666666666667,57.986666666666665
1262,48,5.270833333333333,24,7.5,80.5625,0.5,58.368750000000006
1263,22,4.545454545454546,7,7.2727272727272725,78.36363636363636,0.3181818181818182,52.763636363636365
1264,42,5.285714285714286,20,7.476190476190476,80.30952380952381,0.47619047619047616,56.60714285714286
1265,50,5.1,19,7.42,82.22,0.38,63.266000000000005
1266,29,4.379310344827586,10,7.517241379310345,80.41379310344827,0.3448275862068966,55.37931034482759
1267,24,4.916666666666667,8,7.875,81.66666666666667,0.3333333333333333,54.10000000000001
1268,36,5.5,17,7.222222222222222,80.94444444444444,0.4722222222222222,54.516666666666666
1269,22,5.0,6,7.545454545454546,78.18181818181819,0.2727272727272727,54.07272727272728
1270,40,4.8,20,7.55,81.725,0.5,55.5175
1271,40,5.7,22,7.575,79.2,0.55,53.260000000000005
1272,29,4.793103448275862,13,7.620689655172414,80.13793103448276,0.4482758620689655,52.19310344827586
1273,22,5.090909090909091,11,7.454545454545454,79.18181818181819,0.5,47.554545454545455
1274,45,4.933333333333334,24,7.533333333333333,79.24444444444444,0.5333333333333333,55.773333333333326
1275,30,4.566666666666666,13,7.133333333333334,75.5,0.43333333333333335,51.65
1276,48,5.145833333333333,25,7.770833333333333,80.9375,0.5208333333333334,57.85625
1277,43,5.116279069767442,16,7.837209302325581,80.3953488372093,0.37209302325581395,60.15581395348836
1278,49,4.938775510204081,23,7.63265306122449,83.3061224489796,0.46938775510204084,60.51020408163265
1279,32,4.4375,13,7.59375,77.1875,0.40625,53.76875
1280,45,5.4,19,7.733333333333333,83.2,0.4222222222222222,60.29333333333333
1281,36,4.666666666666667,18,7.444444444444445,78.05555555555556,0.5,52.81666666666666
1282,48,5.541666666666667,25,7.333333333333333,80.22916666666667,0.5208333333333334,57.643750000000004
1283,37,4.702702702702703,16,7.297297297297297,78.91891891891892,0.43243243243243246,55.5027027027027
1284,36,5.916666666666667,23,7.555555555555555,79.38888888888889,0.6388888888888888,49.05
1285,43,4.27906976744186,15,7.3023255813953485,78.13953488372093,0.3488372093023256,60.17674418604651
1286,42,4.880952380952381,17,7.619047619047619,76.47619047619048,0.40476190476190477,57.6
1287,41,4.975609756097561,18,7.780487804878049,79.58536585365853,0.43902439024390244,57.10487804878049
1288,40,5.475,16,7.55,81.425,0.4,58.427499999999995
1289,30,5.666666666666667,17,7.466666666666667,80.76666666666667,0.5666666666666667,49.230000000000004
1290,45,5.355555555555555,24,7.5777777777777775,80.2,0.5333333333333333,56.06
1291,30,4.966666666666667,16,7.6,82.06666666666666,0.5333333333333333,50.62
1292,28,4.821428571428571,13,7.214285714285714,78.67857142857143,0.4642857142857143,50.875
1293,22,5.090909090909091,12,7.181818181818182,79.68181818181819,0.5454545454545454,46.34090909090909
1294,40,4.525,20,7.425,81.575,0.5,55.4725
1295,45,5.622222222222222,24,7.777777777777778,80.13333333333334,0.5333333333333333,56.040000000000006
1296,50,5.06,22,7.3,76.64,0.44,59.792
1297,35,5.0285714285714285,15,7.6571428571428575,80.68571428571428,0.42857142857142855,55.348571428571425
1298,28,5.428571428571429,14,7.25,82.71428571428571,0.5,51.01428571428572
1299,32,4.6875,13,6.96875,79.625,0.40625,54.5
1300,36,4.75,17,7.166666666666667,81.30555555555556,0.4722222222222222,54.625
1301,45,5.377777777777778,21,7.466666666666667,80.22222222222223,0.4666666666666667,58.06666666666666
1302,22,5.7727272727272725,14,7.454545454545454,80.13636363636364,0.6363636363636364,43.75
1303,43,5.1395348837209305,24,7.023255813953488,81.4186046511628,0.5581395348837209,54.881395348837216
1304,29,4.551724137931035,8,7.586206896551724,80.20689655172414,0.27586206896551724,57.38620689655173
1305,33,5.181818181818182,13,7.636363636363637,78.9090909090909,0.3939393939393939,55.054545454545455
1306,24,5.416666666666667,15,7.75,78.16666666666667,0.625,44.3
1307,49,5.040816326530612,25,7.571428571428571,80.81632653061224,0.5102040816326531,58.538775510204076
1308,44,5.068181818181818,22,7.318181818181818,77.0,0.5,55.7
1309,31,5.161290322580645,14,7.129032258064516,81.90322580645162,0.45161290322580644,53.42258064516129
1310,25,4.6,8,7.24,78.2,0.32,53.86
1311,32,5.125,18,7.4375,83.78125,0.5625,51.059375
1312,31,3.903225806451613,7,7.193548387096774,76.16129032258064,0.22580645161290322,58.47419354838709
1313,42,5.214285714285714,22,7.5476190476190474,83.02380952380952,0.5238095238095238,55.99285714285714
1314,20,4.65,6,7.5,80.65,0.3,53.195
1315,25,4.92,9,7.64,81.4,0.36,53.620000000000005
1316,26,4.8076923076923075,13,7.346153846153846,79.1923076923077,0.5,49.1576923076923
1317,30,4.366666666666666,8,7.4,79.96666666666667,0.26666666666666666,57.989999999999995
1318,36,4.916666666666667,14,7.388888888888889,79.94444444444444,0.3888888888888889,56.71666666666667
1319,30,5.166666666666667,15,7.633333333333334,78.5,0.5,50.55
1320,21,5.238095238095238,7,6.9523809523809526,84.0952380952381,0.3333333333333333,53.62857142857143
1321,48,4.125,20,7.4375,82.02083333333333,0.4166666666666667,61.306250000000006
1322,25,5.2,13,7.52,81.48,0.52,48.843999999999994
1323,21,4.428571428571429,9,7.285714285714286,78.80952380952381,0.42857142857142855,49.18571428571428
1324,23,4.086956521739131,7,7.3478260869565215,79.08695652173913,0.30434782608695654,53.79565217391304
1325,47,4.76595744680851,23,7.617021276595745,78.31914893617021,0.48936170212765956,57.61489361702128
1326,49,4.918367346938775,19,7.428571428571429,80.79591836734694,0.3877551020408163,62.2061224489796
1327,39,4.82051282051282,19,7.589743589743589,80.6923076923077,0.48717948717948717,55.19230769230769
